       1.99267260      0.00000000      0.00000000
       0.00000000      1.99267260      0.00000000
       0.00000000      0.00000000      1.99267260
      -1.99267260      0.00000000     -0.00000000
      -0.00000000     -1.99267260      0.00000000
       0.00000000      0.00000000     -1.99267260
